"","depth_mm","Ti"
"X898",97.2,9.11827956989247
"X899",97.3,9.53367875647668
"X900",97.4,10.2912087912088
"X901",97.5,9.31016042780749
"X902",97.6,9.87027027027027
"X903",97.7,9.28729281767956
"X904",97.8,10.3172043010753
"X905",97.9,10.0621761658031
"X906",98,11.144385026738
"X907",98.1,12.031746031746
"X908",98.2,9.2319587628866
"X909",98.3,10.758064516129
"X910",98.4,10.6739130434783
"X911",98.5,10.5824175824176
"X912",98.6,9.93684210526316
"X913",98.7,10.5585106382979
"X914",98.8,10.2916666666667
"X915",98.9,10.6560846560847
"X916",99,10.5483870967742
"X917",99.1,10.4148936170213
"X918",99.2,11.5136612021858
"X919",99.3,11.8010471204188
"X920",99.4,13.1465968586387
"X921",99.5,11.7692307692308
"X922",99.6,11.484693877551
"X923",99.7,11.1578947368421
"X924",99.8,13.1082474226804
"X925",99.9,14.1263157894737
"X926",100,13.8080808080808
"X927",100.1,12.2061855670103
"X928",100.2,12.0606060606061
"X929",100.3,12.7641025641026
"X930",100.4,11.8090452261307
"X931",100.5,12.5050505050505
"X932",100.6,12.0051020408163
"X933",100.7,10.7777777777778
"X934",100.8,11.030612244898
"X935",100.9,12.6212121212121
"X936",101,10.3604060913706
"X937",101.1,10.7164948453608
"X938",101.2,10.3282828282828
"X939",101.3,10.4666666666667
"X940",101.4,11.5372340425532
"X941",101.5,10.5187165775401
"X942",101.6,10.1010101010101
"X943",101.7,10.9895833333333
"X944",101.8,9.7258064516129
"X945",101.9,10.0314136125654
"X946",102,9.44808743169399
"X947",102.1,10.2397959183673
"X948",102.2,10.0680628272251
"X949",102.3,9.29230769230769
"X950",102.4,10.5916230366492
"X951",102.5,10.9948186528497
"X952",102.6,12.1262626262626
"X953",102.7,10.4720812182741
"X954",102.8,10.6497461928934
"X955",102.9,10.7704081632653
"X956",103,12.38
"X957",103.1,12.3144329896907
"X958",103.2,11.7794871794872
"X959",103.3,13.6615384615385
"X960",103.4,13.8571428571429
"X961",103.5,14.485
"X962",103.6,14.2929292929293
"X963",103.7,14.6515151515152
"X964",103.8,16.4673366834171
"X965",103.9,16.3712871287129
"X966",104,18.655
"X967",104.1,17.2462311557789
"X968",104.2,18.3869346733668
"X969",104.3,18.7412935323383
"X970",104.4,21.1155778894472
"X971",104.5,22.871921182266
"X972",104.6,21.18
"X973",104.7,21.9651741293532
"X974",104.8,21.8613861386139
"X975",104.9,22.2537313432836
"X976",105,21.8069306930693
"X977",105.1,20.7524752475248
"X978",105.2,23.6138613861386
"X979",105.3,23.470297029703
"X980",105.4,24.519801980198
"X981",105.5,23.6059113300493
"X982",105.6,23.519801980198
"X983",105.7,25.2835820895522
"X984",105.8,25.9162561576355
"X985",105.9,26.1625615763547
"X986",106,27.423645320197
"X987",106.1,26.487684729064
"X988",106.2,24.0689655172414
"X989",106.3,29.9704433497537
"X990",106.4,26.0197044334975
"X991",106.5,25.7832512315271
"X992",106.6,27.8128078817734
"X993",106.7,27.8423645320197
"X994",106.8,28.320197044335
"X995",106.9,26.5566502463054
"X996",107,29.8226600985222
"X997",107.1,26.7536945812808
"X998",107.2,26.5812807881773
"X999",107.3,28.9064039408867
"X1000",107.4,25.8275862068966
"X1001",107.5,27.0591133004926
"X1002",107.6,27.4088669950739
"X1003",107.7,28.4285714285714
"X1004",107.8,27.0492610837438
"X1005",107.9,26.1182266009852
"X1006",108,25.0394088669951
"X1007",108.1,29.6009852216749
"X1008",108.2,26.8866995073892
"X1009",108.3,24.7425742574257
"X1010",108.4,25.2413793103448
"X1011",108.5,25.8866995073892
"X1012",108.6,24.5862068965517
"X1013",108.7,26.0837438423645
"X1014",108.8,27.7339901477833
"X1015",108.9,24.2167487684729
"X1016",109,23.4405940594059
"X1017",109.1,24.5566502463054
"X1018",109.2,22.6119402985075
"X1019",109.3,21.5792079207921
"X1020",109.4,23.7733990147783
"X1021",109.5,23.5323383084577
"X1022",109.6,21.0841584158416
"X1023",109.7,22.6582914572864
"X1024",109.8,20.4747474747475
"X1025",109.9,21.2786069651741
"X1026",110,23.1231527093596
"X1027",110.1,21.9261083743842
"X1028",110.2,19.7562189054726
"X1029",110.3,19.4321608040201
"X1030",110.4,20.9847715736041
"X1031",110.5,18.8223350253807
"X1032",110.6,20.3838383838384
"X1033",110.7,19.3034825870647
"X1034",110.8,16.3020833333333
"X1035",110.9,15.6180904522613
"X1036",111,14.6051282051282
"X1037",111.1,14.6598984771574
"X1038",111.2,12.6476683937824
"X1039",111.3,12.2164948453608
"X1040",111.4,9.23857868020305
"X1041",111.5,9.96858638743456
"X1042",111.6,9.203125
"X1043",111.7,10.2139037433155
"X1044",111.8,9.32460732984293
"X1045",111.9,9.19565217391304
"X1046",112,9.5
"X1047",112.1,8.90710382513661
"X1048",112.2,7.66304347826087
"X1049",112.3,9.21857923497268
"X1050",112.4,8
"X1051",112.5,8.01639344262295
"X1052",112.6,7.63128491620112
"X1053",112.7,7.89784946236559
"X1054",112.8,8.33689839572192
"X1055",112.9,7.4973544973545
"X1056",113,7.06179775280899
"X1057",113.1,6.77348066298343
"X1058",113.2,8.71111111111111
"X1059",113.3,7.68108108108108
"X1060",113.4,7.76704545454545
"X1061",113.5,7.99459459459459
"X1062",113.6,7.9438202247191
"X1063",113.7,7.29824561403509
"X1064",113.8,7.03932584269663
"X1065",113.9,7.11976047904192
"X1066",114,6.6
"X1067",114.1,6.69590643274854
"X1068",114.2,6.6890243902439
"X1069",114.3,6.04166666666667
"X1070",114.4,6.85310734463277
"X1071",114.5,6.09146341463415
"X1072",114.6,6.1123595505618
"X1073",114.7,6.39306358381503
"X1074",114.8,7.1046511627907
"X1075",114.9,6.57894736842105
"X1076",115,5.82456140350877
"X1077",115.1,6.14201183431953
"X1078",115.2,6.58011049723757
"X1079",115.3,6.67630057803468
"X1080",115.4,6.79888268156425
"X1081",115.5,6.54491017964072
"X1082",115.6,7.20238095238095
"X1083",115.7,7.42690058479532
"X1084",115.8,6.86705202312139
"X1085",115.9,7.98203592814371
"X1086",116,8.1304347826087
"X1087",116.1,7.32530120481928
"X1088",116.2,7.47852760736196
"X1089",116.3,7.81142857142857
"X1090",116.4,7.24
"X1091",116.5,7.72514619883041
"X1092",116.6,7.49720670391061
"X1093",116.7,7.36931818181818
"X1094",116.8,7.47513812154696
"X1095",116.9,7.72571428571429
"X1096",117,9.70520231213873
"X1097",117.1,8.87931034482759
"X1098",117.2,10.7840909090909
"X1099",117.3,10.264367816092
"X1100",117.4,9.37078651685393
"X1101",117.5,10.1703296703297
"X1102",117.6,9.96195652173913
"X1103",117.7,12.1711229946524
"X1104",117.8,12.1764705882353
"X1105",117.9,11.7329842931937
"X1106",118,11.4263157894737
"X1107",118.1,13.7801047120419
"X1108",118.2,12.7354497354497
"X1109",118.3,13.8512820512821
"X1110",118.4,15.7794871794872
"X1111",118.5,15.756345177665
"X1112",118.6,16.7761194029851
"X1113",118.7,16.9591836734694
"X1114",118.8,17.1546391752577
"X1115",118.9,16.8181818181818
"X1116",119,17.0555555555556
"X1117",119.1,16.8663366336634
"X1118",119.2,15.6666666666667
"X1119",119.3,16.5346534653465
"X1120",119.4,17.7920792079208
"X1121",119.5,17.105527638191
"X1122",119.6,16.9497487437186
"X1123",119.7,17.635
"X1124",119.8,16.9095477386935
"X1125",119.9,16.8636363636364
"X1126",120,17.273631840796
"X1127",120.1,15
"X1128",120.2,16.5621890547264
"X1129",120.3,15.755
"X1130",120.4,16.0201005025126
"X1131",120.5,17.0940594059406
"X1132",120.6,15.825
"X1133",120.7,15.5714285714286
"X1134",120.8,13.6
"X1135",120.9,14.7960199004975
"X1136",121,14.0597014925373
"X1137",121.1,12.9545454545455
"X1138",121.2,13.5671641791045
"X1139",121.3,12.8541666666667
"X1140",121.4,13.6446700507614
"X1141",121.5,14.0612244897959
"X1142",121.6,11.6979166666667
"X1143",121.7,11.9895287958115
"X1144",121.8,11.2916666666667
"X1145",121.9,11.620320855615
"X1146",122,9.27956989247312
"X1147",122.1,8.70899470899471
"X1148",122.2,8.35294117647059
"X1149",122.3,10.2021276595745
"X1150",122.4,9.38421052631579
"X1151",122.5,8.25520833333333
"X1152",122.6,8.75263157894737
"X1153",122.7,8.37837837837838
"X1154",122.8,9.06806282722513
"X1155",122.9,8.29281767955801
"X1156",123,7.96216216216216
"X1157",123.1,7.60540540540541
"X1158",123.2,8.125
"X1159",123.3,7.26666666666667
"X1160",123.4,7.10326086956522
"X1161",123.5,7.78494623655914
"X1162",123.6,9.51977401129943
"X1163",123.7,7.17460317460317
"X1164",123.8,7.27472527472527
"X1165",123.9,7.29834254143646
"X1166",124,8.61714285714286
"X1167",124.1,7.28994082840237
"X1168",124.2,8.01666666666667
"X1169",124.3,7.33888888888889
"X1170",124.4,7.40909090909091
"X1171",124.5,6.8953488372093
"X1172",124.6,8.23369565217391
"X1173",124.7,8.3109756097561
"X1174",124.8,7.15819209039548
"X1175",124.9,6.66091954022988
"X1176",125,7.07386363636364
"X1177",125.1,6.27011494252874
"X1178",125.2,6.70165745856354
"X1179",125.3,6.35593220338983
"X1180",125.4,6.69491525423729
"X1181",125.5,6.38095238095238
"X1182",125.6,6.67231638418079
"X1183",125.7,6.69101123595506
"X1184",125.8,6.7292817679558
"X1185",125.9,6.96791443850267
"X1186",126,7.05494505494505
"X1187",126.1,7.62566844919786
"X1188",126.2,7.09039548022599
"X1189",126.3,7.67251461988304
"X1190",126.4,7.35502958579882
"X1191",126.5,7.26775956284153
"X1192",126.6,6.7183908045977
"X1193",126.7,7.28813559322034
"X1194",126.8,7.44134078212291
"X1195",126.9,8.15642458100559
"X1196",127,6.75739644970414
"X1197",127.1,7.93023255813953
"X1198",127.2,6.17714285714286
"X1199",127.3,7.68181818181818
"X1200",127.4,6.25862068965517
"X1201",127.5,6.47159090909091
"X1202",127.6,7.42222222222222
"X1203",127.7,6.80555555555556
"X1204",127.8,6.85795454545455
"X1205",127.9,7.27717391304348
"X1206",128,6.74175824175824
"X1207",128.1,7.07103825136612
"X1208",128.2,8.61142857142857
"X1209",128.3,7.76136363636364
"X1210",128.4,7.77094972067039
"X1211",128.5,7.61016949152542
"X1212",128.6,8.1875
"X1213",128.7,8.58381502890173
"X1214",128.8,7.15340909090909
"X1215",128.9,9.67816091954023
"X1216",129,10.3011363636364
"X1217",129.1,10.967032967033
"X1218",129.2,9.31843575418994
"X1219",129.3,11.4725274725275
"X1220",129.4,10.5497382198953
"X1221",129.5,11.7329545454545
"X1222",129.6,12.4497354497354
"X1223",129.7,14.0391061452514
"X1224",129.8,14.3870967741935
"X1225",129.9,14.1758241758242
"X1226",130,14.15
"X1227",130.1,13.8505154639175
"X1228",130.2,15.7083333333333
"X1229",130.3,17.6424870466321
"X1230",130.4,18.7105263157895
"X1231",130.5,17.0210526315789
"X1232",130.6,17.828125
"X1233",130.7,18.734375
"X1234",130.8,17.9353233830846
"X1235",130.9,18.7828282828283
"X1236",131,20.2167487684729
"X1237",131.1,20.1940298507463
"X1238",131.2,21.3712871287129
"X1239",131.3,22.5615763546798
"X1240",131.4,22.5270935960591
"X1241",131.5,24.6009852216749
"X1242",131.6,21.8866995073892
"X1243",131.7,22.2512315270936
"X1244",131.8,22.9753694581281
"X1245",131.9,22.7029702970297
"X1246",132,23.0099502487562
"X1247",132.1,23.7733990147783
"X1248",132.2,25.549504950495
"X1249",132.3,23.7832512315271
"X1250",132.4,22.6896551724138
"X1251",132.5,20.8960396039604
"X1252",132.6,18.855
"X1253",132.7,18.3697916666667
"X1254",132.8,18.3814432989691
"X1255",132.9,17.2565445026178
"X1256",133,16.4818652849741
"X1257",133.1,17.5978835978836
"X1258",133.2,15.9726775956284
"X1259",133.3,16.5210526315789
"X1260",133.4,18.1884816753927
"X1261",133.5,16.1122448979592
"X1262",133.6,18.2916666666667
"X1263",133.7,17.7936507936508
"X1264",133.8,16.8115183246073
"X1265",133.9,14.9623655913978
"X1266",134,15.4789473684211
"X1267",134.1,14.5076923076923
"X1268",134.2,15.2311827956989
"X1269",134.3,15.4973262032086
"X1270",134.4,13.5876288659794
"X1271",134.5,15.9132653061224
"X1272",134.6,16.1595744680851
"X1273",134.7,16.3368983957219
"X1274",134.8,16.2105263157895
"X1275",134.9,15.0307692307692
"X1276",135,17.7589743589744
"X1277",135.1,16.0103626943005
"X1278",135.2,16.52
"X1279",135.3,17.2121212121212
"X1280",135.4,16.86
"X1281",135.5,17.19
"X1282",135.6,19.9751243781095
"X1283",135.7,21.2128712871287
"X1284",135.8,22.3681592039801
"X1285",135.9,20.6417910447761
"X1286",136,20.3168316831683
"X1287",136.1,21.6108374384236
"X1288",136.2,21.490099009901
"X1289",136.3,22.035
"X1290",136.4,23.065
"X1291",136.5,23.3010204081633
"X1292",136.6,21.6565656565657
"X1293",136.7,20.070351758794
"X1294",136.8,20.8010204081633
"X1295",136.9,19.3631578947368
"X1296",137,19.7593582887701
"X1297",137.1,20.3947368421053
"X1298",137.2,17.8432432432432
"X1299",137.3,15.646408839779
"X1300",137.4,16.0932642487047
"X1301",137.5,15.4108108108108
"X1302",137.6,15.3989361702128
"X1303",137.7,13.3563829787234
"X1304",137.8,16.0806451612903
"X1305",137.9,13.4918918918919
"X1306",138,12.3666666666667
"X1307",138.1,14.3858695652174
"X1308",138.2,12.8483146067416
"X1309",138.3,10.9661016949153
"X1310",138.4,10.3081395348837
"X1311",138.5,9.61878453038674
"X1312",138.6,8.44505494505495
"X1313",138.7,8.29545454545454
"X1314",138.8,8.93063583815029
"X1315",138.9,7.35195530726257
"X1316",139,7.03571428571429
"X1317",139.1,7.41340782122905
"X1318",139.2,7.12280701754386
"X1319",139.3,8.34523809523809
"X1320",139.4,7.57396449704142
"X1321",139.5,7.12727272727273
"X1322",139.6,6.92397660818713
"X1323",139.7,8.55294117647059
"X1324",139.8,6.58682634730539
"X1325",139.9,6.34523809523809
"X1326",140,7.90184049079755
"X1327",140.1,7.80864197530864
"X1328",140.2,6.4327485380117
"X1329",140.3,6.82840236686391
"X1330",140.4,6.6219512195122
"X1331",140.5,6.50574712643678
"X1332",140.6,6.9811320754717
"X1333",140.7,7.03389830508475
"X1334",140.8,7.58083832335329
"X1335",140.9,7.61538461538461
"X1336",141,7.64804469273743
"X1337",141.1,7.2752808988764
"X1338",141.2,9.3859649122807
"X1339",141.3,10.3202247191011
"X1340",141.4,10
"X1341",141.5,12.8914285714286
"X1342",141.6,10.5536723163842
"X1343",141.7,10.8
"X1344",141.8,10.3169398907104
"X1345",141.9,10.3956043956044
"X1346",142,11.3081081081081
"X1347",142.1,11.4357541899441
"X1348",142.2,11.8989361702128
"X1349",142.3,13.5217391304348
"X1350",142.4,13.2446808510638
"X1351",142.5,12.9408602150538
"X1352",142.6,12.9057591623037
"X1353",142.7,12.5138121546961
"X1354",142.8,12.1465968586387
"X1355",142.9,13.6432432432432
"X1356",143,11.6594594594595
"X1357",143.1,11.8235294117647
"X1358",143.2,10.5608465608466
"X1359",143.3,13.0880829015544
"X1360",143.4,13.4673913043478
"X1361",143.5,13.1871657754011
"X1362",143.6,11.8105263157895
"X1363",143.7,10.9897959183673
"X1364",143.8,10.4108108108108
"X1365",143.9,11.7647058823529
"X1366",144,10.3846153846154
"X1367",144.1,10.0677966101695
"X1368",144.2,10.1058201058201
"X1369",144.3,8.50568181818182
"X1370",144.4,10.1843575418994
"X1371",144.5,9.45402298850575
"X1372",144.6,8.67455621301775
"X1373",144.7,7.96296296296296
"X1374",144.8,8.14457831325301
"X1375",144.9,8.49090909090909
"X1376",145,7.67836257309941
"X1377",145.1,7.90173410404624
"X1378",145.2,8.74431818181818
"X1379",145.3,8.19298245614035
"X1380",145.4,7.47169811320755
"X1381",145.5,8.01754385964912
"X1382",145.6,9.96
"X1383",145.7,8.01785714285714
"X1384",145.8,7.83333333333333
"X1385",145.9,8.16184971098266
"X1386",146,8.37195121951219
"X1387",146.1,6.8159509202454
"X1388",146.2,7.5609756097561
"X1389",146.3,8.27848101265823
"X1390",146.4,7.33532934131737
"X1391",146.5,7.63095238095238
"X1392",146.6,7.54430379746835
"X1393",146.7,7.60818713450292
"X1394",146.8,6.66666666666667
"X1395",146.9,7.50588235294118
"X1396",147,7.15476190476191
"X1397",147.1,8.01333333333333
"X1398",147.2,6.41614906832298
"X1399",147.3,6.51190476190476
"X1400",147.4,7.08771929824561
"X1401",147.5,7.77358490566038
"X1402",147.6,7.54037267080745
"X1403",147.7,7.27329192546584
"X1404",147.8,6.63313609467456
"X1405",147.9,6.93827160493827
"X1406",148,7.39880952380952
"X1407",148.1,7.4625
"X1408",148.2,7.91812865497076
"X1409",148.3,7.11875
"X1410",148.4,6.30379746835443
"X1411",148.5,6.1875
"X1412",148.6,6.88343558282209
"X1413",148.7,6.49101796407186
"X1414",148.8,6.92857142857143
"X1415",148.9,6.76729559748428
"X1416",149,6.18787878787879
"X1417",149.1,6.3680981595092
"X1418",149.2,6.51515151515152
"X1419",149.3,7.17058823529412
"X1420",149.4,7.44099378881988
"X1421",149.5,6.72077922077922
"X1422",149.6,6.77976190476191
"X1423",149.7,7.12179487179487
"X1424",149.8,5.91925465838509
"X1425",149.9,8.53658536585366
"X1426",150,7.31875
"X1427",150.1,8.93567251461988
"X1428",150.2,7.39884393063584
"X1429",150.3,7.95428571428571
"X1430",150.4,7.91329479768786
"X1431",150.5,6.79885057471264
"X1432",150.6,6.9367816091954
"X1433",150.7,7.82285714285714
"X1434",150.8,7.80473372781065
"X1435",150.9,7.48255813953488
"X1436",151,8.65294117647059
"X1437",151.1,8.51086956521739
"X1438",151.2,8.55952380952381
"X1439",151.3,8.64088397790055
"X1440",151.4,9.08620689655172
"X1441",151.5,9.78735632183908
"X1442",151.6,10.8901098901099
"X1443",151.7,11.4545454545455
"X1444",151.8,9.50828729281768
"X1445",151.9,9.47674418604651
"X1446",152,10.3409090909091
"X1447",152.1,9.26704545454546
"X1448",152.2,7.48351648351648
"X1449",152.3,9.32960893854749
"X1450",152.4,9.6875
"X1451",152.5,7.76271186440678
"X1452",152.6,9.17877094972067
"X1453",152.7,8.51704545454546
"X1454",152.8,8.94117647058824
"X1455",152.9,9.47540983606557
"X1456",153,9.98333333333333
"X1457",153.1,10.3989071038251
"X1458",153.2,10.4252873563218
"X1459",153.3,10.4162162162162
"X1460",153.4,10.3295454545455
"X1461",153.5,12.1270718232044
"X1462",153.6,11.9086021505376
"X1463",153.7,10.4705882352941
"X1464",153.8,10.0109289617486
"X1465",153.9,11.0934065934066
"X1466",154,9.95
"X1467",154.1,9.80110497237569
"X1468",154.2,11.2758620689655
"X1469",154.3,9.58288770053476
"X1470",154.4,9.47311827956989
"X1471",154.5,8.16304347826087
"X1472",154.6,8.88826815642458
"X1473",154.7,8.36170212765957
"X1474",154.8,9.42931937172775
"X1475",154.9,9.82065217391304
"X1476",155,8.51666666666667
"X1477",155.1,9.18947368421053
"X1478",155.2,9.24309392265193
"X1479",155.3,9.42021276595745
"X1480",155.4,11.6758241758242
"X1481",155.5,9.40449438202247
"X1482",155.6,8.73936170212766
"X1483",155.7,9.21022727272727
"X1484",155.8,9.82758620689655
"X1485",155.9,10.3371428571429
"X1486",156,9.89617486338798
"X1487",156.1,10.3915343915344
"X1488",156.2,10.0549450549451
"X1489",156.3,10.6363636363636
"X1490",156.4,9.57471264367816
"X1491",156.5,10.4611111111111
"X1492",156.6,11.3915343915344
"X1493",156.7,11.551912568306
"X1494",156.8,10.7225433526012
"X1495",156.9,10.1978021978022
"X1496",157,11.448087431694
"X1497",157.1,10.3494623655914
"X1498",157.2,12.1276595744681
"X1499",157.3,13.6833333333333
"X1500",157.4,11.620320855615
"X1501",157.5,11.6966292134831
"X1502",157.6,11.8052631578947
"X1503",157.7,12.0315789473684
"X1504",157.8,12.2983425414365
"X1505",157.9,11.8938547486034
"X1506",158,11.4064171122995
"X1507",158.1,10.9842105263158
"X1508",158.2,11.8563829787234
"X1509",158.3,12.5280898876404
"X1510",158.4,11.2934782608696
"X1511",158.5,11.1333333333333
