"","depth_mm","Fe"
"X2677",275.1,451.191304347826
"X2678",275.2,545.24347826087
"X2679",275.3,403.252173913043
"X2680",275.4,385.939130434783
"X2681",275.5,437.269565217391
"X2682",275.6,408.460869565217
"X2683",275.7,415.982608695652
"X2684",275.8,435.121739130435
"X2685",275.9,481.826086956522
"X2686",276,471.860869565217
"X2687",276.1,481.704347826087
"X2688",276.2,464.347826086957
"X2689",276.3,468.504347826087
"X2690",276.4,467.104347826087
"X2691",276.5,475.208695652174
"X2692",276.6,547.147826086957
"X2693",276.7,637.486956521739
"X2694",276.8,676.052173913043
"X2695",276.9,701.982608695652
"X2696",277,678.260869565217
"X2697",277.1,731.75652173913
"X2698",277.2,746.947826086957
"X2699",277.3,731.64347826087
"X2700",277.4,724.765217391304
"X2701",277.5,747.113043478261
"X2702",277.6,750.878260869565
"X2703",277.7,854.721739130435
"X2704",277.8,869.086956521739
"X2705",277.9,763.513043478261
"X2706",278,704.2
"X2707",278.1,639.139130434783
"X2708",278.2,635.573913043478
"X2709",278.3,639.904347826087
"X2710",278.4,657.965217391304
"X2711",278.5,647.391304347826
"X2712",278.6,603.921739130435
"X2713",278.7,565.182608695652
"X2714",278.8,553.591304347826
"X2715",278.9,561.947826086957
"X2716",279,499.547826086957
"X2717",279.1,498.026086956522
"X2718",279.2,480.417391304348
"X2719",279.3,416.608695652174
"X2720",279.4,432.269565217391
"X2721",279.5,400.130434782609
"X2722",279.6,393.130434782609
"X2723",279.7,349.034782608696
"X2724",279.8,334
"X2725",279.9,372.069565217391
"X2726",280,363.965217391304
"X2727",280.1,353.634782608696
"X2728",280.2,394.208695652174
"X2729",280.3,371.347826086957
"X2730",280.4,361.252173913043
"X2731",280.5,316.834782608696
"X2732",280.6,301.382608695652
"X2733",280.7,283.121739130435
"X2734",280.8,301.852173913043
"X2735",280.9,322.730434782609
"X2736",281,267.034782608696
"X2737",281.1,226.704347826087
"X2738",281.2,223.895652173913
"X2739",281.3,231.347826086957
"X2740",281.4,238.486956521739
"X2741",281.5,209.713043478261
"X2742",281.6,202.086956521739
"X2743",281.7,223.026086956522
"X2744",281.8,239.347826086957
"X2745",281.9,250.295652173913
"X2746",282,217.652173913043
"X2747",282.1,169
"X2748",282.2,178.4
"X2749",282.3,174.052173913043
"X2750",282.4,173.530434782609
"X2751",282.5,179.147826086957
"X2752",282.6,161.730434782609
"X2753",282.7,140.6
"X2754",282.8,129.617391304348
"X2755",282.9,129.417391304348
"X2756",283,144.417391304348
"X2757",283.1,140.104347826087
"X2758",283.2,137.808695652174
"X2759",283.3,163.826086956522
"X2760",283.4,147.895652173913
"X2761",283.5,137.869565217391
"X2762",283.6,139.852173913043
"X2763",283.7,157.121739130435
"X2764",283.8,151.765217391304
"X2765",283.9,169.713043478261
"X2766",284,165.060869565217
"X2767",284.1,190.391304347826
"X2768",284.2,199.860869565217
"X2769",284.3,190.6
"X2770",284.4,205.904347826087
"X2771",284.5,167.426086956522
"X2772",284.6,181.304347826087
"X2773",284.7,193.84347826087
"X2774",284.8,289.869565217391
"X2775",284.9,315.582608695652
"X2776",285,226.878260869565
"X2777",285.1,221.104347826087
"X2778",285.2,230.730434782609
"X2779",285.3,225.608695652174
"X2780",285.4,236.4
"X2781",285.5,213.773913043478
"X2782",285.6,212.321739130435
"X2783",285.7,226.182608695652
"X2784",285.8,287.034782608696
"X2785",285.9,369.234782608696
"X2786",286,372.226086956522
"X2787",286.1,398.069565217391
"X2788",286.2,375.147826086957
"X2789",286.3,359.791304347826
"X2790",286.4,377.991304347826
"X2791",286.5,396.565217391304
"X2792",286.6,429.339130434783
"X2793",286.7,435.104347826087
"X2794",286.8,413.304347826087
"X2795",286.9,432.069565217391
"X2796",287,413.478260869565
"X2797",287.1,450.504347826087
"X2798",287.2,402.391304347826
"X2799",287.3,413.113043478261
"X2800",287.4,408.365217391304
"X2801",287.5,413.321739130435
"X2802",287.6,394.452173913043
"X2803",287.7,366.878260869565
"X2804",287.8,397.15652173913
"X2805",287.9,397.530434782609
"X2806",288,372.130434782609
"X2807",288.1,364.391304347826
"X2808",288.2,395.208695652174
"X2809",288.3,382.75652173913
"X2810",288.4,393.617391304348
"X2811",288.5,415.939130434783
"X2812",288.6,380.982608695652
"X2813",288.7,399.460869565217
"X2814",288.8,413.852173913043
"X2815",288.9,452.695652173913
"X2816",289,436.078260869565
"X2817",289.1,442.6
"X2818",289.2,453.321739130435
"X2819",289.3,454.713043478261
"X2820",289.4,418.521739130435
"X2821",289.5,342.217391304348
"X2822",289.6,304.704347826087
"X2823",289.7,285.4
"X2824",289.8,259.330434782609
"X2825",289.9,267.382608695652
"X2826",290,268.191304347826
"X2827",290.1,272.052173913043
"X2828",290.2,254.678260869565
"X2829",290.3,248.626086956522
"X2830",290.4,243.6
"X2831",290.5,231.582608695652
"X2832",290.6,230.886956521739
"X2833",290.7,218.452173913043
"X2834",290.8,225.095652173913
"X2835",290.9,229.460869565217
"X2836",291,226.347826086957
"X2837",291.1,217.234782608696
"X2838",291.2,218.634782608696
"X2839",291.3,231.165217391304
"X2840",291.4,234.982608695652
"X2841",291.5,237.35652173913
"X2842",291.6,241.930434782609
"X2843",291.7,768.387234042553
"X2844",291.8,720.089361702128
"X2845",291.9,733.374468085106
"X2846",292,766.876595744681
"X2847",292.1,669.28085106383
"X2848",292.2,570.591489361702
"X2849",292.3,581.378723404255
"X2850",292.4,562.642553191489
"X2851",292.5,547.659574468085
"X2852",292.6,486.548936170213
"X2853",292.7,490.140425531915
"X2854",292.8,485.578723404255
"X2855",292.9,471.91914893617
"X2856",293,455.204255319149
"X2857",293.1,451.553191489362
"X2858",293.2,450.357446808511
"X2859",293.3,434.672340425532
"X2860",293.4,426.251063829787
"X2861",293.5,441.846808510638
"X2862",293.6,451.489361702128
"X2863",293.7,474.63829787234
"X2864",293.8,439.259574468085
"X2865",293.9,409.557446808511
"X2866",294,383.702127659574
"X2867",294.1,368.310638297872
"X2868",294.2,384.731914893617
"X2869",294.3,359.234042553192
"X2870",294.4,348.68085106383
"X2871",294.5,330.710638297872
"X2872",294.6,316.991489361702
"X2873",294.7,358.404255319149
"X2874",294.8,347.621276595745
"X2875",294.9,342.255319148936
"X2876",295,342.859574468085
"X2877",295.1,356.055319148936
"X2878",295.2,416.055319148936
"X2879",295.3,417.625531914894
"X2880",295.4,411.489361702128
"X2881",295.5,343.76170212766
"X2882",295.6,385.714893617021
"X2883",295.7,436.753191489362
"X2884",295.8,445.085106382979
"X2885",295.9,440.587234042553
"X2886",296,460.693617021277
"X2887",296.1,474.348936170213
"X2888",296.2,457.548936170213
"X2889",296.3,448.697872340426
"X2890",296.4,468.948936170213
"X2891",296.5,446.412765957447
"X2892",296.6,400.587234042553
"X2893",296.7,437.025531914894
"X2894",296.8,475.821276595745
"X2895",296.9,472.51914893617
"X2896",297,468.974468085106
"X2897",297.1,448.965957446808
"X2898",297.2,463.889361702128
"X2899",297.3,507.570212765957
"X2900",297.4,538.425531914894
"X2901",297.5,490.391489361702
"X2902",297.6,463.31914893617
"X2903",297.7,455.153191489362
"X2904",297.8,431.276595744681
"X2905",297.9,461.046808510638
"X2906",298,467.204255319149
"X2907",298.1,464.285106382979
"X2908",298.2,490.178723404255
"X2909",298.3,457.23829787234
"X2910",298.4,425.268085106383
"X2911",298.5,454.093617021277
"X2912",298.6,468.931914893617
"X2913",298.7,498.029787234043
"X2914",298.8,498.76170212766
"X2915",298.9,498.391489361702
"X2916",299,534.289361702128
"X2917",299.1,544.11914893617
"X2918",299.2,575.43829787234
"X2919",299.3,575.2
"X2920",299.4,597.740425531915
"X2921",299.5,604.314893617021
"X2922",299.6,585.059574468085
"X2923",299.7,612.144680851064
"X2924",299.8,649.83829787234
"X2925",299.9,676.229787234043
"X2926",300,694.834042553191
"X2927",300.1,701.285106382979
"X2928",300.2,692.382978723404
"X2929",300.3,718.387234042553
"X2930",300.4,772.051063829787
"X2931",300.5,812.127659574468
"X2932",300.6,809.093617021277
"X2933",300.7,809.570212765957
"X2934",300.8,804.229787234043
"X2935",300.9,802.672340425532
"X2936",301,808.468085106383
"X2937",301.1,795.472340425532
"X2938",301.2,807.706382978723
"X2939",301.3,811.812765957447
"X2940",301.4,825.468085106383
"X2941",301.5,840.076595744681
"X2942",301.6,827.246808510638
"X2943",301.7,842.208510638298
"X2944",301.8,856.804255319149
"X2945",301.9,833.48085106383
"X2946",302,813.940425531915
"X2947",302.1,796.548936170213
"X2948",302.2,765.714893617021
"X2949",302.3,756.931914893617
"X2950",302.4,754.102127659574
"X2951",302.5,750.16170212766
"X2952",302.6,740.421276595745
"X2953",302.7,743.63829787234
"X2954",302.8,731.825531914894
"X2955",302.9,700.425531914894
"X2956",303,667.331914893617
"X2957",303.1,668.591489361702
"X2958",303.2,607.221276595745
"X2959",303.3,591.489361702128
"X2960",303.4,557.83829787234
"X2961",303.5,534.676595744681
"X2962",303.6,535.2
"X2963",303.7,529.565957446809
"X2964",303.8,518.059574468085
"X2965",303.9,526.417021276596
"X2966",304,541.382978723404
"X2967",304.1,571.931914893617
"X2968",304.2,574.910638297872
"X2969",304.3,563.455319148936
"X2970",304.4,544.6
"X2971",304.5,534.634042553192
"X2972",304.6,510.587234042553
"X2973",304.7,506.097872340426
"X2974",304.8,464.157446808511
"X2975",304.9,449.217021276596
"X2976",305,472.374468085106
"X2977",305.1,468.23829787234
"X2978",305.2,468.88085106383
"X2979",305.3,470
"X2980",305.4,497.944680851064
"X2981",305.5,518.536170212766
"X2982",305.6,491.753191489362
"X2983",305.7,541.531914893617
"X2984",305.8,574.697872340426
"X2985",305.9,578.523404255319
"X2986",306,584.655319148936
"X2987",306.1,565.251063829787
"X2988",306.2,506.885106382979
"X2989",306.3,543.940425531915
"X2990",306.4,550.859574468085
"X2991",306.5,520.012765957447
"X2992",306.6,541.953191489362
"X2993",306.7,526.170212765957
"X2994",306.8,499
"X2995",306.9,527.651063829787
"X2996",307,568.157446808511
"X2997",307.1,605.527659574468
"X2998",307.2,564.587234042553
"X2999",307.3,580.591489361702
"X3000",307.4,594.331914893617
"X3001",307.5,616.587234042553
"X3002",307.6,566.774468085106
"X3003",307.7,527.140425531915
"X3004",307.8,527.365957446808
"X3005",307.9,539.944680851064
"X3006",308,526.451063829787
"X3007",308.1,543.859574468085
"X3008",308.2,554.634042553192
"X3009",308.3,497.672340425532
"X3010",308.4,450.753191489362
"X3011",308.5,466.523404255319
"X3012",308.6,488.16170212766
"X3013",308.7,444.770212765957
"X3014",308.8,476.604255319149
"X3015",308.9,477.234042553192
"X3016",309,490.455319148936
"X3017",309.1,522.931914893617
"X3018",309.2,467.974468085106
"X3019",309.3,443.676595744681
"X3020",309.4,422.902127659574
"X3021",309.5,421.527659574468
"X3022",309.6,401.842553191489
"X3023",309.7,387.489361702128
"X3024",309.8,418.923404255319
"X3025",309.9,423.034042553192
"X3026",310,438.059574468085
"X3027",310.1,367.744680851064
"X3028",310.2,373.293617021277
"X3029",310.3,356.608510638298
"X3030",310.4,333.574468085106
"X3031",310.5,341.617021276596
"X3032",310.6,345.897872340426
"X3033",310.7,345.702127659574
"X3034",310.8,373.995744680851
"X3035",310.9,371.251063829787
"X3036",311,354.123404255319
"X3037",311.1,312.110638297872
"X3038",311.2,298.672340425532
"X3039",311.3,311.965957446808
"X3040",311.4,331.051063829787
"X3041",311.5,311.2
"X3042",311.6,309.778723404255
"X3043",311.7,296.948936170213
"X3044",311.8,300.451063829787
"X3045",311.9,292.434042553191
"X3046",312,310.791489361702
"X3047",312.1,311.795744680851
"X3048",312.2,323.340425531915
"X3049",312.3,340.893617021277
"X3050",312.4,341.851063829787
"X3051",312.5,366.540425531915
"X3052",312.6,386.417021276596
"X3053",312.7,360.689361702128
"X3054",312.8,368.434042553191
"X3055",312.9,379.093617021277
"X3056",313,390.097872340426
"X3057",313.1,382.56170212766
"X3058",313.2,401.825531914894
"X3059",313.3,412.208510638298
"X3060",313.4,387.736170212766
"X3061",313.5,393.714893617021
"X3062",313.6,477.327659574468
"X3063",313.7,509.48085106383
"X3064",313.8,489.557446808511
"X3065",313.9,537.259574468085
"X3066",314,495.417021276596
"X3067",314.1,457.808510638298
"X3068",314.2,441.808510638298
"X3069",314.3,422.965957446808
"X3070",314.4,438.468085106383
"X3071",314.5,454.868085106383
"X3072",314.6,468.863829787234
"X3073",314.7,449.897872340426
"X3074",314.8,483.812765957447
"X3075",314.9,495.744680851064
"X3076",315,492.455319148936
"X3077",315.1,503.365957446809
"X3078",315.2,485.472340425532
"X3079",315.3,503.693617021277
"X3080",315.4,521.11914893617
"X3081",315.5,514.212765957447
"X3082",315.6,516.306382978723
"X3083",315.7,523.03829787234
"X3084",315.8,556.574468085106
"X3085",315.9,594.531914893617
"X3086",316,652.723404255319
"X3087",316.1,655.276595744681
"X3088",316.2,548.123404255319
"X3089",316.3,555.110638297872
"X3090",316.4,546.085106382979
"X3091",316.5,560.514893617021
"X3092",316.6,553.140425531915
"X3093",316.7,521.612765957447
"X3094",316.8,547.28085106383
"X3095",316.9,538.378723404255
"X3096",317,529.765957446809
"X3097",317.1,540.702127659574
"X3098",317.2,521.723404255319
"X3099",317.3,523.944680851064
"X3100",317.4,513.859574468085
"X3101",317.5,537.851063829787
"X3102",317.6,513.625531914894
"X3103",317.7,534.88085106383
"X3104",317.8,544.434042553191
"X3105",317.9,552.821276595745
"X3106",318,541.310638297872
"X3107",318.1,549.357446808511
"X3108",318.2,581.017021276596
"X3109",318.3,603.587234042553
"X3110",318.4,581.63829787234
"X3111",318.5,586.565957446809
"X3112",318.6,584.310638297872
"X3113",318.7,602.114893617021
"X3114",318.8,601.574468085106
"X3115",318.9,594.063829787234
"X3116",319,581.76170212766
"X3117",319.1,561.63829787234
"X3118",319.2,535.740425531915
"X3119",319.3,533.072340425532
"X3120",319.4,571.28085106383
"X3121",319.5,552.604255319149
"X3122",319.6,520.51914893617
"X3123",319.7,531.706382978723
"X3124",319.8,547.693617021277
"X3125",319.9,522.629787234043
"X3126",320,527.510638297872
"X3127",320.1,514.88085106383
"X3128",320.2,517.165957446809
"X3129",320.3,511.489361702128
"X3130",320.4,521.651063829787
"X3131",320.5,539.059574468085
"X3132",320.6,554.412765957447
"X3133",320.7,591.063829787234
"X3134",320.8,593.327659574468
"X3135",320.9,607.502127659575
"X3136",321,605.897872340426
"X3137",321.1,604.744680851064
"X3138",321.2,602.965957446808
"X3139",321.3,641.668085106383
"X3140",321.4,652.672340425532
"X3141",321.5,666.323404255319
"X3142",321.6,627.987234042553
"X3143",321.7,630.710638297872
"X3144",321.8,649.944680851064
"X3145",321.9,660.902127659574
"X3146",322,675.578723404255
"X3147",322.1,715.093617021277
"X3148",322.2,709.710638297872
"X3149",322.3,702.459574468085
"X3150",322.4,729.493617021277
"X3151",322.5,730.927659574468
"X3152",322.6,744.046808510638
"X3153",322.7,736.148936170213
"X3154",322.8,723.982978723404
"X3155",322.9,722.540425531915
"X3156",323,689.753191489362
"X3157",323.1,693.697872340426
"X3158",323.2,667.565957446809
"X3159",323.3,650.259574468085
"X3160",323.4,654.570212765957
"X3161",323.5,650.753191489362
"X3162",323.6,629.374468085106
"X3163",323.7,624.48085106383
"X3164",323.8,610.893617021277
"X3165",323.9,620.068085106383
"X3166",324,605.672340425532
"X3167",324.1,594.825531914894
"X3168",324.2,580.6
"X3169",324.3,576.863829787234
"X3170",324.4,610.727659574468
"X3171",324.5,608.004255319149
"X3172",324.6,576.429787234043
"X3173",324.7,555.787234042553
"X3174",324.8,536.76170212766
"X3175",324.9,541.808510638298
"X3176",325,518.242553191489
"X3177",325.1,510.16170212766
"X3178",325.2,539.748936170213
"X3179",325.3,553.331914893617
"X3180",325.4,519.706382978723
"X3181",325.5,512.553191489362
"X3182",325.6,489.548936170213
"X3183",325.7,467.727659574468
"X3184",325.8,451.787234042553
"X3185",325.9,431.208510638298
"X3186",326,425.782978723404
"X3187",326.1,409.63829787234
"X3188",326.2,402.340425531915
"X3189",326.3,397.731914893617
"X3190",326.4,386.510638297872
"X3191",326.5,364.88085106383
"X3192",326.6,340.953191489362
"X3193",326.7,322.595744680851
"X3194",326.8,324.425531914894
"X3195",326.9,307.782978723404
"X3196",327,307.114893617021
"X3197",327.1,316.025531914894
"X3198",327.2,327.6
"X3199",327.3,319.357446808511
"X3200",327.4,307.991489361702
"X3201",327.5,291.272340425532
"X3202",327.6,290.348936170213
"X3203",327.7,298.502127659574
"X3204",327.8,300.472340425532
"X3205",327.9,288.995744680851
"X3206",328,305.029787234043
"X3207",328.1,310.514893617021
"X3208",328.2,297.953191489362
"X3209",328.3,310.204255319149
"X3210",328.4,324.587234042553
"X3211",328.5,333.170212765957
"X3212",328.6,403.834042553191
"X3213",328.7,429.08085106383
"X3214",328.8,402.855319148936
"X3215",328.9,558.025
"X3216",329,416.033333333333
"X3217",329.1,361.691666666667
"X3218",329.2,403.2
"X3219",329.3,310.716666666667
"X3220",329.4,270.35
"X3221",329.5,274.008333333333
"X3222",329.6,259.041666666667
