"","depth_mm","K"
"X2679",275.3,60.4642857142857
"X2680",275.4,59.448275862069
"X2681",275.5,62.2142857142857
"X2682",275.6,54.5757575757576
"X2683",275.7,57.9736842105263
"X2684",275.8,47.1627906976744
"X2685",275.9,44.2619047619048
"X2686",276,48.5609756097561
"X2687",276.1,50.2619047619048
"X2688",276.2,52.8205128205128
"X2689",276.3,51.3333333333333
"X2690",276.4,56.8484848484849
"X2691",276.5,52.2666666666667
"X2692",276.6,49.5490196078431
"X2693",276.7,46.0147058823529
"X2694",276.8,40.9759036144578
"X2695",276.9,46.3373493975904
"X2696",277,58.6349206349206
"X2697",277.1,70.2698412698413
"X2698",277.2,66.1111111111111
"X2699",277.3,64.1206896551724
"X2700",277.4,71.2105263157895
"X2701",277.5,72.655737704918
"X2702",277.6,70.40625
"X2703",277.7,76.3703703703704
"X2704",277.8,70.7692307692308
"X2705",277.9,68.469387755102
"X2706",278,64.1914893617021
"X2707",278.1,62.5333333333333
"X2708",278.2,56.1333333333333
"X2709",278.3,51.25
"X2710",278.4,64.843137254902
"X2711",278.5,64.9795918367347
"X2712",278.6,78.75
"X2713",278.7,85.675
"X2714",278.8,92.4210526315789
"X2715",278.9,97.6944444444444
"X2716",279,92.2424242424242
"X2717",279.1,88.1612903225806
"X2718",279.2,116.136363636364
"X2719",279.3,105
"X2720",279.4,114.117647058824
"X2721",279.5,128.533333333333
"X2722",279.6,164.769230769231
"X2723",279.7,145.214285714286
"X2724",279.8,135.333333333333
"X2725",279.9,172
"X2726",280,151.722222222222
"X2727",280.1,169
"X2728",280.2,165.411764705882
"X2729",280.3,147.294117647059
"X2730",280.4,157.0625
"X2731",280.5,146
"X2732",280.6,135.25
"X2733",280.7,141.1875
"X2734",280.8,131.875
"X2735",280.9,123.066666666667
"X2736",281,104
"X2737",281.1,97.9166666666667
"X2738",281.2,123.333333333333
"X2739",281.3,126.6
"X2740",281.4,65.3
"X2741",281.5,80
"X2742",281.6,83.7272727272727
"X2743",281.7,64.3846153846154
"X2744",281.8,97.1666666666667
"X2745",281.9,108
"X2746",282,103.8
"X2747",282.1,108.5
"X2748",282.2,155
"X2749",282.3,179.25
"X2750",282.4,184
"X2751",282.5,118.25
"X2752",282.6,142.75
"X2753",282.7,63
"X2754",282.8,109.5
"X2755",282.9,109
"X2756",283,118.5
"X2757",283.1,152
"X2758",283.2,162.666666666667
"X2759",283.3,118
"X2760",283.4,130
"X2761",283.5,101.2
"X2762",283.6,143
"X2763",283.7,127.666666666667
"X2764",283.8,120
"X2765",283.9,220.5
"X2766",284,185.75
"X2767",284.1,140.666666666667
"X2768",284.2,150.833333333333
"X2769",284.3,181.666666666667
"X2770",284.4,158.666666666667
"X2771",284.5,145.666666666667
"X2772",284.6,109.666666666667
"X2773",284.7,116.166666666667
"X2774",284.8,84.125
"X2775",284.9,129.5
"X2776",285,149.833333333333
"X2777",285.1,118.142857142857
"X2778",285.2,112
"X2779",285.3,183.333333333333
"X2780",285.4,145.857142857143
"X2781",285.5,140
"X2782",285.6,143.4
"X2783",285.7,102.6
"X2784",285.8,90
"X2785",285.9,63.0833333333333
"X2786",286,91.5555555555556
"X2787",286.1,128.625
"X2788",286.2,88
"X2789",286.3,60.9565217391304
"X2790",286.4,70.2962962962963
"X2791",286.5,74.1538461538462
"X2792",286.6,51.3142857142857
"X2793",286.7,51.8529411764706
"X2794",286.8,54.1428571428571
"X2795",286.9,52.2894736842105
"X2796",287,69.9090909090909
"X2797",287.1,78.5
"X2798",287.2,64.4761904761905
"X2799",287.3,78.75
"X2800",287.4,74.1904761904762
"X2801",287.5,55.2692307692308
"X2802",287.6,76.1904761904762
"X2803",287.7,92.2666666666667
"X2804",287.8,82.8
"X2805",287.9,59.4166666666667
"X2806",288,68.7894736842105
"X2807",288.1,64.4
"X2808",288.2,44.24
"X2809",288.3,45.1578947368421
"X2810",288.4,56.6111111111111
"X2811",288.5,56.8571428571429
"X2812",288.6,65.375
"X2813",288.7,52.6
"X2814",288.8,41.4242424242424
"X2815",288.9,46.9375
"X2816",289,48.3529411764706
"X2817",289.1,50.775
"X2818",289.2,47.7297297297297
"X2819",289.3,59.7428571428571
"X2820",289.4,63.4516129032258
"X2821",289.5,82.2222222222222
"X2822",289.6,99.875
"X2823",289.7,87.7142857142857
"X2824",289.8,133.4
"X2825",289.9,106.833333333333
"X2826",290,126.181818181818
"X2827",290.1,145.1
"X2828",290.2,156.875
"X2829",290.3,136.777777777778
"X2830",290.4,105.666666666667
"X2831",290.5,157.571428571429
"X2832",290.6,140.285714285714
"X2833",290.7,113.625
"X2834",290.8,125.571428571429
"X2835",290.9,125.714285714286
"X2836",291,144.428571428571
"X2837",291.1,113
"X2838",291.2,146.6
"X2839",291.3,148.333333333333
"X2840",291.4,150.571428571429
"X2841",291.5,133
"X2842",291.6,146.714285714286
"X2843",291.7,89.0190476190476
"X2844",291.8,83.2424242424242
"X2845",291.9,82.7142857142857
"X2846",292,89.5925925925926
"X2847",292.1,84.6153846153846
"X2848",292.2,83.6493506493507
"X2849",292.3,80.3544303797468
"X2850",292.4,84.0617283950617
"X2851",292.5,80.7
"X2852",292.6,78.2405063291139
"X2853",292.7,76.4125
"X2854",292.8,72.2469135802469
"X2855",292.9,67.2054794520548
"X2856",293,62.695652173913
"X2857",293.1,60.4769230769231
"X2858",293.2,51.8676470588235
"X2859",293.3,50.8888888888889
"X2860",293.4,45.1612903225806
"X2861",293.5,46.7666666666667
"X2862",293.6,46.6166666666667
"X2863",293.7,44.5573770491803
"X2864",293.8,45.1803278688525
"X2865",293.9,42.9838709677419
"X2866",294,40.5
"X2867",294.1,42.5641025641026
"X2868",294.2,51.3529411764706
"X2869",294.3,45.8717948717949
"X2870",294.4,40.2820512820513
"X2871",294.5,55.8
"X2872",294.6,59.2307692307692
"X2873",294.7,53.5172413793103
"X2874",294.8,55.6923076923077
"X2875",294.9,56.9130434782609
"X2876",295,57.75
"X2877",295.1,53.1153846153846
"X2878",295.2,53.3030303030303
"X2879",295.3,55.7333333333333
"X2880",295.4,62.9428571428571
"X2881",295.5,88.0769230769231
"X2882",295.6,68.5806451612903
"X2883",295.7,64.9032258064516
"X2884",295.8,65.53125
"X2885",295.9,70.7333333333333
"X2886",296,65.71875
"X2887",296.1,73.2727272727273
"X2888",296.2,73.1111111111111
"X2889",296.3,73.3055555555556
"X2890",296.4,75.0285714285714
"X2891",296.5,79.8125
"X2892",296.6,74.1142857142857
"X2893",296.7,79.9512195121951
"X2894",296.8,78.0222222222222
"X2895",296.9,80.8333333333333
"X2896",297,84.06
"X2897",297.1,82.5892857142857
"X2898",297.2,76.0357142857143
"X2899",297.3,75.0363636363636
"X2900",297.4,80.3636363636364
"X2901",297.5,72.8333333333333
"X2902",297.6,68.9166666666667
"X2903",297.7,73.3157894736842
"X2904",297.8,66.4098360655738
"X2905",297.9,72.6
"X2906",298,75.76
"X2907",298.1,72.8679245283019
"X2908",298.2,69.9649122807018
"X2909",298.3,71.9433962264151
"X2910",298.4,85.8541666666667
"X2911",298.5,75.5873015873016
"X2912",298.6,74.6716417910448
"X2913",298.7,75.7575757575758
"X2914",298.8,73.0277777777778
"X2915",298.9,84.1323529411765
"X2916",299,70.2325581395349
"X2917",299.1,69.4318181818182
"X2918",299.2,68.7411764705882
"X2919",299.3,64.2840909090909
"X2920",299.4,65.4130434782609
"X2921",299.5,62.2087912087912
"X2922",299.6,64.1648351648352
"X2923",299.7,53.2321428571429
"X2924",299.8,58.8629032258064
"X2925",299.9,65.1803278688525
"X2926",300,63.3515625
"X2927",300.1,64.9007633587786
"X2928",300.2,59.1739130434783
"X2929",300.3,60.2739726027397
"X2930",300.4,61.1225806451613
"X2931",300.5,59
"X2932",300.6,61.4047619047619
"X2933",300.7,59.9761904761905
"X2934",300.8,61.8117647058824
"X2935",300.9,58.6235294117647
"X2936",301,55.7485714285714
"X2937",301.1,61.9939393939394
"X2938",301.2,63.9597701149425
"X2939",301.3,65.7183908045977
"X2940",301.4,64.9349112426035
"X2941",301.5,61.8285714285714
"X2942",301.6,65.9717514124294
"X2943",301.7,68.3125
"X2944",301.8,71.6285714285714
"X2945",301.9,66.4325842696629
"X2946",302,65.0523255813954
"X2947",302.1,67.1572327044025
"X2948",302.2,61.3491124260355
"X2949",302.3,62.8928571428571
"X2950",302.4,63.5
"X2951",302.5,60.7272727272727
"X2952",302.6,57.8666666666667
"X2953",302.7,65.1168831168831
"X2954",302.8,66.5479452054795
"X2955",302.9,72.2966101694915
"X2956",303,71.175
"X2957",303.1,77.1327433628319
"X2958",303.2,89.0408163265306
"X2959",303.3,83.8282828282828
"X2960",303.4,83.0927835051546
"X2961",303.5,81.0721649484536
"X2962",303.6,82.8131868131868
"X2963",303.7,81.3913043478261
"X2964",303.8,81.8387096774194
"X2965",303.9,85.9462365591398
"X2966",304,85.375
"X2967",304.1,90.7659574468085
"X2968",304.2,90.020618556701
"X2969",304.3,77.3775510204082
"X2970",304.4,87.2842105263158
"X2971",304.5,89.5353535353535
"X2972",304.6,85.1428571428571
"X2973",304.7,77.8172043010753
"X2974",304.8,74.8089887640449
"X2975",304.9,74.8709677419355
"X2976",305,79.2674418604651
"X2977",305.1,65.0510204081633
"X2978",305.2,63.4494382022472
"X2979",305.3,58.6170212765957
"X2980",305.4,59.1011235955056
"X2981",305.5,63.7594936708861
"X2982",305.6,59.7362637362637
"X2983",305.7,61.6190476190476
"X2984",305.8,61.5978260869565
"X2985",305.9,58.6
"X2986",306,59.5816326530612
"X2987",306.1,66.2727272727273
"X2988",306.2,63.4950495049505
"X2989",306.3,60.9038461538462
"X2990",306.4,63.7525773195876
"X2991",306.5,66.8712871287129
"X2992",306.6,70.3448275862069
"X2993",306.7,66.2025316455696
"X2994",306.8,73.7407407407407
"X2995",306.9,81.3375
"X2996",307,73.4588235294118
"X2997",307.1,64.7204301075269
"X2998",307.2,74.9333333333333
"X2999",307.3,76.4022988505747
"X3000",307.4,80.2650602409639
"X3001",307.5,73.9325842696629
"X3002",307.6,73.7790697674419
"X3003",307.7,67.8139534883721
"X3004",307.8,65.6875
"X3005",307.9,68.5866666666667
"X3006",308,79.7868852459016
"X3007",308.1,68.3728813559322
"X3008",308.2,70.3269230769231
"X3009",308.3,83.4893617021277
"X3010",308.4,77.94
"X3011",308.5,79.8085106382979
"X3012",308.6,83.2222222222222
"X3013",308.7,78.4883720930233
"X3014",308.8,72.8085106382979
"X3015",308.9,66.4042553191489
"X3016",309,64.6046511627907
"X3017",309.1,71.55
"X3018",309.2,85
"X3019",309.3,99.9259259259259
"X3020",309.4,92.8076923076923
"X3021",309.5,82.65625
"X3022",309.6,97.3225806451613
"X3023",309.7,101
"X3024",309.8,97.8148148148148
"X3025",309.9,91.5666666666667
"X3026",310,100.434782608696
"X3027",310.1,123.380952380952
"X3028",310.2,142.388888888889
"X3029",310.3,134.1
"X3030",310.4,137.5
"X3031",310.5,131.130434782609
"X3032",310.6,129.590909090909
"X3033",310.7,113.291666666667
"X3034",310.8,138.611111111111
"X3035",310.9,140.526315789474
"X3036",311,141.578947368421
"X3037",311.1,130.25
"X3038",311.2,148.882352941176
"X3039",311.3,139.3
"X3040",311.4,143.047619047619
"X3041",311.5,135.913043478261
"X3042",311.6,135.695652173913
"X3043",311.7,127.590909090909
"X3044",311.8,117.333333333333
"X3045",311.9,112.538461538462
"X3046",312,130.222222222222
"X3047",312.1,124.153846153846
"X3048",312.2,112.571428571429
"X3049",312.3,101.766666666667
"X3050",312.4,96.4166666666667
"X3051",312.5,97.1428571428571
"X3052",312.6,100
"X3053",312.7,75.4565217391304
"X3054",312.8,84.9736842105263
"X3055",312.9,79.5333333333333
"X3056",313,70.2448979591837
"X3057",313.1,60.7884615384615
"X3058",313.2,61.2142857142857
"X3059",313.3,54.8070175438597
"X3060",313.4,56.5535714285714
"X3061",313.5,59.140350877193
"X3062",313.6,50.7746478873239
"X3063",313.7,54.3376623376623
"X3064",313.8,48.4268292682927
"X3065",313.9,50.4606741573034
"X3066",314,49.4137931034483
"X3067",314.1,46.1157894736842
"X3068",314.2,50.0618556701031
"X3069",314.3,49.5348837209302
"X3070",314.4,51.5357142857143
"X3071",314.5,52.9673913043478
"X3072",314.6,47.6574074074074
"X3073",314.7,52.6354166666667
"X3074",314.8,45.6991150442478
"X3075",314.9,48.5046728971963
"X3076",315,45.6521739130435
"X3077",315.1,40.8141592920354
"X3078",315.2,37.018018018018
"X3079",315.3,42.2201834862385
"X3080",315.4,38.9076923076923
"X3081",315.5,38.0902255639098
"X3082",315.6,38.816
"X3083",315.7,37
"X3084",315.8,39.6870229007634
"X3085",315.9,35.5267175572519
"X3086",316,36.828125
"X3087",316.1,40.7217391304348
"X3088",316.2,38.1711711711712
"X3089",316.3,32.8899082568807
"X3090",316.4,32.8775510204082
"X3091",316.5,33
"X3092",316.6,34.8791208791209
"X3093",316.7,32.0989010989011
"X3094",316.8,28.3516483516484
"X3095",316.9,36.1976744186046
"X3096",317,36.7113402061856
"X3097",317.1,40.2604166666667
"X3098",317.2,46.3846153846154
"X3099",317.3,48.625
"X3100",317.4,49.7029702970297
"X3101",317.5,52.979381443299
"X3102",317.6,50.6774193548387
"X3103",317.7,52.9896907216495
"X3104",317.8,53.38
"X3105",317.9,49.6454545454545
"X3106",318,56.6237623762376
"X3107",318.1,54.4587155963303
"X3108",318.2,59.9357798165138
"X3109",318.3,55.8181818181818
"X3110",318.4,57.8761904761905
"X3111",318.5,56.8547008547009
"X3112",318.6,49.9090909090909
"X3113",318.7,52.3809523809524
"X3114",318.8,49.032
"X3115",318.9,49.9763779527559
"X3116",319,46.6386554621849
"X3117",319.1,41.6440677966102
"X3118",319.2,42.0555555555556
"X3119",319.3,40.1217391304348
"X3120",319.4,43.2719298245614
"X3121",319.5,46.1272727272727
"X3122",319.6,48.6981132075472
"X3123",319.7,48.0560747663551
"X3124",319.8,42.9669421487603
"X3125",319.9,39.9344262295082
"X3126",320,40.6803278688525
"X3127",320.1,40.390243902439
"X3128",320.2,42.6583333333333
"X3129",320.3,44.3008849557522
"X3130",320.4,46.4561403508772
"X3131",320.5,47.1788617886179
"X3132",320.6,42.2985074626866
"X3133",320.7,47.7943262411348
"X3134",320.8,43.9718309859155
"X3135",320.9,44.5897435897436
"X3136",321,37.6903225806452
"X3137",321.1,37.3055555555556
"X3138",321.2,42.6428571428571
"X3139",321.3,40.7142857142857
"X3140",321.4,44.4649681528662
"X3141",321.5,42.9575757575758
"X3142",321.6,41.8881578947368
"X3143",321.7,39.7124183006536
"X3144",321.8,36.7875
"X3145",321.9,40.4213483146067
"X3146",322,42.8409090909091
"X3147",322.1,45.5359116022099
"X3148",322.2,43.8983957219251
"X3149",322.3,43.8385416666667
"X3150",322.4,43.6188118811881
"X3151",322.5,45.9746192893401
"X3152",322.6,43.6037735849057
"X3153",322.7,41.8990384615385
"X3154",322.8,42.303664921466
"X3155",322.9,44.0489130434783
"X3156",323,40.5760869565217
"X3157",323.1,42.6084656084656
"X3158",323.2,40.1833333333333
"X3159",323.3,39.4883720930233
"X3160",323.4,39.7976190476191
"X3161",323.5,36.1144578313253
"X3162",323.6,34.8170731707317
"X3163",323.7,36.4591194968553
"X3164",323.8,34.2064516129032
"X3165",323.9,33.8235294117647
"X3166",324,34.5785714285714
"X3167",324.1,32.3169014084507
"X3168",324.2,35.1240875912409
"X3169",324.3,36.0656934306569
"X3170",324.4,35.4135802469136
"X3171",324.5,38.8484848484849
"X3172",324.6,39.6071428571429
"X3173",324.7,35.7664233576642
"X3174",324.8,33.7213114754098
"X3175",324.9,38.1848739495798
"X3176",325,34.0608695652174
"X3177",325.1,39.5247524752475
"X3178",325.2,43.4745762711864
"X3179",325.3,37.6423357664234
"X3180",325.4,38.8545454545455
"X3181",325.5,41.1666666666667
"X3182",325.6,39.4588235294118
"X3183",325.7,42.4512195121951
"X3184",325.8,40.4675324675325
"X3185",325.9,37.1666666666667
"X3186",326,41.8524590163934
"X3187",326.1,43.0526315789474
"X3188",326.2,41.2280701754386
"X3189",326.3,45.2096774193548
"X3190",326.4,47.3877551020408
"X3191",326.5,47.8333333333333
"X3192",326.6,48.1818181818182
"X3193",326.7,46.7575757575758
"X3194",326.8,54.0357142857143
"X3195",326.9,61.28
"X3196",327,58.6923076923077
"X3197",327.1,60.1034482758621
"X3198",327.2,63.59375
"X3199",327.3,66.2258064516129
"X3200",327.4,47.9
"X3201",327.5,74
"X3202",327.6,65.4285714285714
"X3203",327.7,87.32
"X3204",327.8,98.9523809523809
"X3205",327.9,104.5
"X3206",328,94.8947368421053
"X3207",328.1,102
"X3208",328.2,139.6
"X3209",328.3,166.75
"X3210",328.4,138
"X3211",328.5,186.1
"X3212",328.6,108.1875
"X3213",328.7,113.8
"X3214",328.8,102.875
"X3215",328.9,104.375
"X3216",329,153.8
"X3217",329.1,139
"X3218",329.2,85
"X3219",329.3,94.5
"X3220",329.4,134.5
"X3221",329.5,94
"X3222",329.6,99.4
"X3223",329.7,124.6
"X3224",329.8,85.5
"X3225",329.9,146.75
"X3226",330,84
"X3227",330.1,55.4285714285714
"X3228",330.2,85.6
"X3229",330.3,71.6
"X3230",330.4,78.8
"X3231",330.5,77.3333333333333
"X3232",330.6,50.7272727272727
"X3233",330.7,64
"X3234",330.8,64.4615384615385
"X3235",330.9,76
"X3236",331,67.2857142857143
"X3237",331.1,82.8888888888889
"X3238",331.2,77.65
"X3239",331.3,79.65
"X3240",331.4,82.3333333333333
"X3241",331.5,86.6666666666667
"X3242",331.6,63.45
"X3243",331.7,61.5263157894737
"X3244",331.8,52.4
"X3245",331.9,50.35
"X3246",332,65.8823529411765
"X3247",332.1,75.75
"X3248",332.2,65.3333333333333
"X3249",332.3,86.4285714285714
"X3250",332.4,88.875
"X3251",332.5,92.6
"X3252",332.6,87.5
"X3253",332.7,85.7777777777778
"X3254",332.8,84.5625
"X3255",332.9,60.5454545454545
"X3256",333,67.6818181818182
"X3257",333.1,67.0833333333333
"X3258",333.2,74.9
"X3259",333.3,80.5666666666667
"X3260",333.4,82.7333333333333
"X3261",333.5,86.8275862068966
"X3262",333.6,80.2571428571429
"X3263",333.7,84.75
"X3264",333.8,66.8055555555556
"X3265",333.9,56.5238095238095
"X3266",334,54.125
"X3267",334.1,53.25
"X3268",334.2,55.0434782608696
"X3269",334.3,52.7551020408163
"X3270",334.4,53
"X3271",334.5,55.075
"X3272",334.6,47.5
"X3273",334.7,42.2777777777778
"X3274",334.8,39.7096774193548
"X3275",334.9,46.7903225806452
"X3276",335,43.3606557377049
"X3277",335.1,43.6333333333333
"X3278",335.2,40.75
"X3279",335.3,41.8
"X3280",335.4,43.7246376811594
"X3281",335.5,38.4864864864865
"X3282",335.6,38.5070422535211
"X3283",335.7,44.71875
"X3284",335.8,45.4615384615385
"X3285",335.9,47.1666666666667
"X3286",336,42.5333333333333
"X3287",336.1,39.8051948051948
"X3288",336.2,39.8076923076923
"X3289",336.3,40.9090909090909
"X3290",336.4,39.0705882352941
"X3291",336.5,35.3977272727273
"X3292",336.6,36.1157894736842
"X3293",336.7,36.561797752809
"X3294",336.8,33.0246913580247
"X3295",336.9,31.7032967032967
"X3296",337,27.9620253164557
"X3297",337.1,30.3333333333333
"X3298",337.2,27.6705882352941
"X3299",337.3,29.3020833333333
"X3300",337.4,30.974025974026
"X3301",337.5,28.7875
"X3302",337.6,32.3783783783784
"X3303",337.7,29.2676056338028
"X3304",337.8,31.4242424242424
"X3305",337.9,28.8125
"X3306",338,26.0632911392405
"X3307",338.1,33.075
"X3308",338.2,28.2911392405063
"X3309",338.3,24.0714285714286
"X3310",338.4,26.2608695652174
"X3311",338.5,27.3698630136986
"X3312",338.6,32.5853658536585
"X3313",338.7,29.35
"X3314",338.8,31.1666666666667
"X3315",338.9,30.3289473684211
"X3316",339,29.8765432098765
"X3317",339.1,32.5822784810127
"X3318",339.2,37.5697674418605
"X3319",339.3,37.1927710843374
"X3320",339.4,32.358024691358
"X3321",339.5,31.3373493975904
"X3322",339.6,35.2948717948718
"X3323",339.7,40.8641975308642
"X3324",339.8,42.0657894736842
"X3325",339.9,45.3243243243243
"X3326",340,43.830985915493
"X3327",340.1,38.1739130434783
"X3328",340.2,30.4202898550725
"X3329",340.3,36.0869565217391
"X3330",340.4,38.9444444444444
"X3331",340.5,34.5652173913044
"X3332",340.6,39.6875
"X3333",340.7,37.9259259259259
"X3334",340.8,44.037037037037
"X3335",340.9,46.9583333333333
"X3336",341,62.2
"X3337",341.1,99.125
"X3338",341.2,90.6363636363636
"X3339",341.3,105
"X3340",341.4,79.1818181818182
"X3341",341.5,77.3333333333333
"X3342",341.6,108.5
"X3343",341.7,158.4
"X3344",341.8,136.6
"X3345",341.9,197
"X3346",342,155.25
"X3347",342.1,143
"X3348",342.2,160.333333333333
"X3349",342.3,129
"X3350",342.4,126.333333333333
"X3351",342.5,119.25
"X3352",342.6,138.75
