"","depth_mm","Mn"
"X937",101.1,113.778325123153
"X938",101.2,112.788177339901
"X939",101.3,113.492610837438
"X940",101.4,113.684729064039
"X941",101.5,113.073891625616
"X942",101.6,114.51724137931
"X943",101.7,112.610837438424
"X944",101.8,114.088669950739
"X945",101.9,113.911330049261
"X946",102,115.059113300493
"X947",102.1,113.901477832512
"X948",102.2,116.891625615764
"X949",102.3,114.399014778325
"X950",102.4,114.862068965517
"X951",102.5,112.645320197044
"X952",102.6,115.300492610837
"X953",102.7,113.571428571429
"X954",102.8,111.862068965517
"X955",102.9,112.896551724138
"X956",103,114.221674876847
"X957",103.1,114.566502463054
"X958",103.2,116.399014778325
"X959",103.3,113.423645320197
"X960",103.4,118.295566502463
"X961",103.5,122.177339901478
"X962",103.6,120.211822660099
"X963",103.7,124.187192118227
"X964",103.8,124.418719211823
"X965",103.9,127.4039408867
"X966",104,132.610837438424
"X967",104.1,131.630541871921
"X968",104.2,133.571428571429
"X969",104.3,134.034482758621
"X970",104.4,134.226600985222
"X971",104.5,136.92118226601
"X972",104.6,138.083743842365
"X973",104.7,139.655172413793
"X974",104.8,139.985221674877
"X975",104.9,141.512315270936
"X976",105,146.197044334975
"X977",105.1,146.975369458128
"X978",105.2,149.251231527094
"X979",105.3,149.837438423645
"X980",105.4,152.399014778325
"X981",105.5,151.177339901478
"X982",105.6,155.246305418719
"X983",105.7,159.083743842365
"X984",105.8,159.551724137931
"X985",105.9,157.15763546798
"X986",106,160.177339901478
"X987",106.1,160.369458128079
"X988",106.2,161.743842364532
"X989",106.3,162.541871921182
"X990",106.4,163.733990147783
"X991",106.5,159.142857142857
"X992",106.6,158.418719211823
"X993",106.7,157.192118226601
"X994",106.8,158.133004926108
"X995",106.9,158.187192118227
"X996",107,157.610837438424
"X997",107.1,157.23645320197
"X998",107.2,158.965517241379
"X999",107.3,160.024630541872
"X1000",107.4,155.408866995074
"X1001",107.5,159.522167487685
"X1002",107.6,160.044334975369
"X1003",107.7,163.034482758621
"X1004",107.8,158.241379310345
"X1005",107.9,156.995073891626
"X1006",108,160.093596059113
"X1007",108.1,157.551724137931
"X1008",108.2,157.093596059113
"X1009",108.3,155.758620689655
"X1010",108.4,154.551724137931
"X1011",108.5,155.064039408867
"X1012",108.6,151.960591133005
"X1013",108.7,153.975369458128
"X1014",108.8,148.492610837438
"X1015",108.9,146.187192118227
"X1016",109,145.87684729064
"X1017",109.1,142.812807881773
"X1018",109.2,141.014778325123
"X1019",109.3,142.975369458128
"X1020",109.4,139.428571428571
"X1021",109.5,139.527093596059
"X1022",109.6,139.477832512315
"X1023",109.7,135.039408866995
"X1024",109.8,137.576354679803
"X1025",109.9,136.847290640394
"X1026",110,137.103448275862
"X1027",110.1,136.413793103448
"X1028",110.2,134.167487684729
"X1029",110.3,135.315270935961
"X1030",110.4,135.364532019704
"X1031",110.5,133.108374384236
"X1032",110.6,129.399014778325
"X1033",110.7,129.507389162562
"X1034",110.8,125.15763546798
"X1035",110.9,124.541871921182
"X1036",111,123.044334975369
"X1037",111.1,120.216748768473
"X1038",111.2,118.576354679803
"X1039",111.3,116.310344827586
"X1040",111.4,119.152709359606
"X1041",111.5,118.975369458128
"X1042",111.6,116.704433497537
"X1043",111.7,115.857142857143
"X1044",111.8,116.413793103448
"X1045",111.9,118.896551724138
"X1046",112,119.433497536946
"X1047",112.1,120.571428571429
"X1048",112.2,120.527093596059
"X1049",112.3,119.142857142857
"X1050",112.4,120.783251231527
"X1051",112.5,118.536945812808
"X1052",112.6,118.857142857143
"X1053",112.7,120.852216748768
"X1054",112.8,120.645320197044
"X1055",112.9,118.866995073892
"X1056",113,121.443349753695
"X1057",113.1,119.310344827586
"X1058",113.2,122.073891625616
"X1059",113.3,123.128078817734
"X1060",113.4,121.339901477833
"X1061",113.5,121.630541871921
"X1062",113.6,123.51724137931
"X1063",113.7,123.76354679803
"X1064",113.8,129.339901477833
"X1065",113.9,126.389162561576
"X1066",114,124.379310344828
"X1067",114.1,122.807881773399
"X1068",114.2,125.384236453202
"X1069",114.3,122.443349753695
"X1070",114.4,122.477832512315
"X1071",114.5,122.182266009852
"X1072",114.6,124.556650246305
"X1073",114.7,125.551724137931
"X1074",114.8,123.669950738916
"X1075",114.9,124.443349753695
"X1076",115,125.955665024631
"X1077",115.1,130.142857142857
"X1078",115.2,126.354679802956
"X1079",115.3,122.118226600985
"X1080",115.4,118.48275862069
"X1081",115.5,122.48275862069
"X1082",115.6,121.014778325123
"X1083",115.7,121.246305418719
"X1084",115.8,125.768472906404
"X1085",115.9,124.014778325123
"X1086",116,123.137931034483
"X1087",116.1,122.615763546798
"X1088",116.2,119.64039408867
"X1089",116.3,119.226600985222
"X1090",116.4,122.034482758621
"X1091",116.5,122.004926108374
"X1092",116.6,123.610837438424
"X1093",116.7,122.807881773399
"X1094",116.8,120.270935960591
"X1095",116.9,119.546798029557
"X1096",117,119.477832512315
"X1097",117.1,116.51724137931
"X1098",117.2,115.862068965517
"X1099",117.3,116.551724137931
"X1100",117.4,117.704433497537
"X1101",117.5,121.251231527094
"X1102",117.6,124.817733990148
"X1103",117.7,123.133004926108
"X1104",117.8,122.655172413793
"X1105",117.9,125.029556650246
"X1106",118,123.84236453202
"X1107",118.1,126.453201970443
"X1108",118.2,127.84236453202
"X1109",118.3,127.975369458128
"X1110",118.4,127.310344827586
"X1111",118.5,128.241379310345
"X1112",118.6,128.108374384236
"X1113",118.7,129.339901477833
"X1114",118.8,128.743842364532
"X1115",118.9,127.940886699507
"X1116",119,129.576354679803
"X1117",119.1,129.881773399015
"X1118",119.2,132.581280788177
"X1119",119.3,133.221674876847
"X1120",119.4,133.463054187192
"X1121",119.5,133.753694581281
"X1122",119.6,133.832512315271
"X1123",119.7,132
"X1124",119.8,132.655172413793
"X1125",119.9,133.384236453202
"X1126",120,132.822660098522
"X1127",120.1,128.975369458128
"X1128",120.2,130.275862068966
"X1129",120.3,129.916256157635
"X1130",120.4,132.128078817734
"X1131",120.5,131.802955665025
"X1132",120.6,132.546798029557
"X1133",120.7,130.433497536946
"X1134",120.8,125.142857142857
"X1135",120.9,121.492610837438
"X1136",121,120.748768472906
"X1137",121.1,120.152709359606
"X1138",121.2,120.911330049261
"X1139",121.3,121.901477832512
"X1140",121.4,121.285714285714
"X1141",121.5,120.546798029557
"X1142",121.6,125.310344827586
"X1143",121.7,121.192118226601
"X1144",121.8,118.724137931034
"X1145",121.9,121.059113300493
"X1146",122,123.955665024631
"X1147",122.1,121.901477832512
"X1148",122.2,124.28078817734
"X1149",122.3,122.965517241379
"X1150",122.4,121.630541871921
"X1151",122.5,120.133004926108
"X1152",122.6,118.862068965517
"X1153",122.7,115.773399014778
"X1154",122.8,119.502463054187
"X1155",122.9,119.886699507389
"X1156",123,119.512315270936
"X1157",123.1,123.566502463054
"X1158",123.2,125.152709359606
"X1159",123.3,128.71921182266
"X1160",123.4,125.024630541872
"X1161",123.5,126.320197044335
"X1162",123.6,123.556650246305
"X1163",123.7,124.128078817734
"X1164",123.8,127.330049261084
"X1165",123.9,124.48275862069
"X1166",124,127.571428571429
"X1167",124.1,127.975369458128
"X1168",124.2,127.699507389163
"X1169",124.3,128.418719211823
"X1170",124.4,127.12315270936
"X1171",124.5,131.004926108374
"X1172",124.6,127.990147783251
"X1173",124.7,128.753694581281
"X1174",124.8,125.182266009852
"X1175",124.9,121.931034482759
"X1176",125,125.832512315271
"X1177",125.1,124.847290640394
"X1178",125.2,126.630541871921
"X1179",125.3,127.334975369458
"X1180",125.4,125.980295566502
"X1181",125.5,123.605911330049
"X1182",125.6,126.477832512315
"X1183",125.7,124.285714285714
"X1184",125.8,124.660098522167
"X1185",125.9,124.43842364532
"X1186",126,123
"X1187",126.1,122.827586206897
"X1188",126.2,127.142857142857
"X1189",126.3,125.714285714286
"X1190",126.4,125.083743842365
"X1191",126.5,127.024630541872
"X1192",126.6,126.492610837438
"X1193",126.7,130.536945812808
"X1194",126.8,129.064039408867
"X1195",126.9,130.137931034483
"X1196",127,125.857142857143
"X1197",127.1,124.916256157635
"X1198",127.2,126.571428571429
"X1199",127.3,128.118226600985
"X1200",127.4,125.137931034483
"X1201",127.5,122.896551724138
"X1202",127.6,125.448275862069
"X1203",127.7,124.182266009852
"X1204",127.8,123.413793103448
"X1205",127.9,123.935960591133
"X1206",128,120.300492610837
"X1207",128.1,123.935960591133
"X1208",128.2,123.246305418719
"X1209",128.3,120.975369458128
"X1210",128.4,121.512315270936
"X1211",128.5,123.714285714286
"X1212",128.6,127.088669950739
"X1213",128.7,130.172413793103
"X1214",128.8,131.019704433498
"X1215",128.9,129.669950738916
"X1216",129,125.137931034483
"X1217",129.1,126.571428571429
"X1218",129.2,128.857142857143
"X1219",129.3,132.029556650246
"X1220",129.4,133.034482758621
"X1221",129.5,134.226600985222
"X1222",129.6,134.896551724138
"X1223",129.7,137.650246305419
"X1224",129.8,141.049261083744
"X1225",129.9,143.502463054187
"X1226",130,142.270935960591
"X1227",130.1,147.990147783251
"X1228",130.2,146.049261083744
"X1229",130.3,151.684729064039
"X1230",130.4,151.226600985222
"X1231",130.5,153.56157635468
"X1232",130.6,152.23645320197
"X1233",130.7,152.615763546798
"X1234",130.8,153.024630541872
"X1235",130.9,155.15763546798
"X1236",131,155.679802955665
"X1237",131.1,161.241379310345
"X1238",131.2,162.896551724138
"X1239",131.3,164.162561576355
"X1240",131.4,169.305418719212
"X1241",131.5,169.527093596059
"X1242",131.6,169.536945812808
"X1243",131.7,173.768472906404
"X1244",131.8,170.975369458128
"X1245",131.9,171.665024630542
"X1246",132,170.182266009852
"X1247",132.1,171.098522167488
"X1248",132.2,168.610837438424
"X1249",132.3,165.788177339901
"X1250",132.4,161.901477832512
"X1251",132.5,157.487684729064
"X1252",132.6,154.423645320197
"X1253",132.7,152.290640394089
"X1254",132.8,148.413793103448
"X1255",132.9,144.630541871921
"X1256",133,143.862068965517
"X1257",133.1,141.162561576355
"X1258",133.2,142.290640394089
"X1259",133.3,140.729064039409
"X1260",133.4,142.945812807882
"X1261",133.5,144.177339901478
"X1262",133.6,146.364532019704
"X1263",133.7,146.935960591133
"X1264",133.8,145.965517241379
"X1265",133.9,145.832512315271
"X1266",134,143.714285714286
"X1267",134.1,145.684729064039
"X1268",134.2,149.320197044335
"X1269",134.3,143.541871921182
"X1270",134.4,147.822660098522
"X1271",134.5,148.896551724138
"X1272",134.6,149.15763546798
"X1273",134.7,147.443349753695
"X1274",134.8,145.733990147783
"X1275",134.9,148.28078817734
"X1276",135,146.847290640394
"X1277",135.1,141.689655172414
"X1278",135.2,142.113300492611
"X1279",135.3,143.753694581281
"X1280",135.4,146.339901477833
"X1281",135.5,145.669950738916
"X1282",135.6,146.541871921182
"X1283",135.7,147.768472906404
"X1284",135.8,148.817733990148
"X1285",135.9,145.748768472906
"X1286",136,149.216748768473
"X1287",136.1,149.009852216749
"X1288",136.2,149.477832512315
"X1289",136.3,149.43842364532
"X1290",136.4,153.285714285714
"X1291",136.5,152.699507389163
"X1292",136.6,149.886699507389
"X1293",136.7,149.226600985222
"X1294",136.8,148.054187192118
"X1295",136.9,148.103448275862
"X1296",137,147.310344827586
"X1297",137.1,143.300492610837
"X1298",137.2,141.812807881773
"X1299",137.3,140.487684729064
"X1300",137.4,135.251231527094
"X1301",137.5,135.985221674877
"X1302",137.6,137.566502463054
"X1303",137.7,139.20197044335
"X1304",137.8,138.748768472906
"X1305",137.9,137.965517241379
"X1306",138,135.714285714286
"X1307",138.1,136.113300492611
"X1308",138.2,136.285714285714
"X1309",138.3,137.344827586207
"X1310",138.4,134.64039408867
"X1311",138.5,128.773399014778
"X1312",138.6,133.615763546798
"X1313",138.7,132.251231527094
"X1314",138.8,132.665024630542
"X1315",138.9,131.187192118227
"X1316",139,134.379310344828
"X1317",139.1,134.64039408867
"X1318",139.2,134.995073891626
"X1319",139.3,134.729064039409
"X1320",139.4,136.566502463054
"X1321",139.5,135.054187192118
"X1322",139.6,135.334975369458
"X1323",139.7,137.546798029557
"X1324",139.8,138.330049261084
"X1325",139.9,138.733990147783
"X1326",140,136.655172413793
"X1327",140.1,133.20197044335
"X1328",140.2,134.788177339901
"X1329",140.3,136.453201970443
"X1330",140.4,137.463054187192
"X1331",140.5,135.463054187192
"X1332",140.6,135.866995073892
"X1333",140.7,139.23645320197
"X1334",140.8,140.729064039409
"X1335",140.9,138.945812807882
"X1336",141,135.64039408867
"X1337",141.1,136.137931034483
"X1338",141.2,135.5960591133
"X1339",141.3,131.4039408867
"X1340",141.4,130.600985221675
"X1341",141.5,133.177339901478
"X1342",141.6,133.275862068966
"X1343",141.7,128.216748768473
"X1344",141.8,125.990147783251
"X1345",141.9,127.182266009852
"X1346",142,129.886699507389
"X1347",142.1,129.881773399015
"X1348",142.2,130.990147783251
"X1349",142.3,130.660098522167
"X1350",142.4,129.674876847291
"X1351",142.5,128.635467980296
"X1352",142.6,129.064039408867
"X1353",142.7,129.083743842365
"X1354",142.8,126.694581280788
"X1355",142.9,128.256157635468
"X1356",143,128.034482758621
"X1357",143.1,125.290640394089
"X1358",143.2,126.374384236453
"X1359",143.3,127.743842364532
"X1360",143.4,128.349753694581
"X1361",143.5,128.906403940887
"X1362",143.6,126.083743842365
"X1363",143.7,130.270935960591
"X1364",143.8,132.458128078818
"X1365",143.9,132.241379310345
"X1366",144,136.729064039409
"X1367",144.1,134.295566502463
"X1368",144.2,132.428571428571
"X1369",144.3,134.733990147783
"X1370",144.4,133.625615763547
"X1371",144.5,134.753694581281
"X1372",144.6,140.965517241379
"X1373",144.7,139.4039408867
"X1374",144.8,137.453201970443
"X1375",144.9,137.960591133005
"X1376",145,137.669950738916
"X1377",145.1,132.714285714286
"X1378",145.2,137.48275862069
"X1379",145.3,140.004926108374
"X1380",145.4,144.822660098522
"X1381",145.5,143.665024630542
"X1382",145.6,145.379310344828
"X1383",145.7,144.290640394089
"X1384",145.8,140.822660098522
"X1385",145.9,136.684729064039
"X1386",146,135.512315270936
"X1387",146.1,136.783251231527
"X1388",146.2,133.970443349754
"X1389",146.3,128.980295566502
"X1390",146.4,129.906403940887
"X1391",146.5,128.399014778325
"X1392",146.6,130.137931034483
"X1393",146.7,131.256157635468
"X1394",146.8,129.128078817734
"X1395",146.9,125.783251231527
"X1396",147,128.871921182266
"X1397",147.1,127.305418719212
"X1398",147.2,130.374384236453
"X1399",147.3,122.073891625616
"X1400",147.4,122.645320197044
"X1401",147.5,120.896551724138
"X1402",147.6,120.911330049261
"X1403",147.7,120.901477832512
"X1404",147.8,119.92118226601
"X1405",147.9,124.177339901478
"X1406",148,123.738916256158
"X1407",148.1,119.807881773399
"X1408",148.2,119.655172413793
"X1409",148.3,121.975369458128
"X1410",148.4,120.556650246305
"X1411",148.5,120.674876847291
"X1412",148.6,119.477832512315
"X1413",148.7,117.832512315271
"X1414",148.8,116.246305418719
"X1415",148.9,121.64039408867
"X1416",149,120.699507389163
"X1417",149.1,123.083743842365
"X1418",149.2,117.374384236453
"X1419",149.3,115.817733990148
"X1420",149.4,115.354679802956
"X1421",149.5,119.48275862069
"X1422",149.6,118.926108374384
"X1423",149.7,117.039408866995
"X1424",149.8,121.660098522167
"X1425",149.9,122.344827586207
"X1426",150,124.926108374384
"X1427",150.1,123.389162561576
"X1428",150.2,130.399014778325
"X1429",150.3,130.379310344828
"X1430",150.4,132.172413793103
"X1431",150.5,126.970443349754
"X1432",150.6,126.477832512315
"X1433",150.7,124.802955665025
"X1434",150.8,127.532019704433
"X1435",150.9,129.334975369458
"X1436",151,133.891625615764
"X1437",151.1,132.35960591133
"X1438",151.2,135.044334975369
"X1439",151.3,135.802955665025
"X1440",151.4,138.551724137931
"X1441",151.5,137.556650246305
"X1442",151.6,142.43842364532
"X1443",151.7,141.477832512315
"X1444",151.8,137.985221674877
"X1445",151.9,138.261083743842
"X1446",152,138.92118226601
"X1447",152.1,140.832512315271
"X1448",152.2,140.832512315271
"X1449",152.3,138.650246305419
"X1450",152.4,140.541871921182
"X1451",152.5,141.083743842365
"X1452",152.6,138.226600985222
"X1453",152.7,135.211822660099
"X1454",152.8,132.433497536946
"X1455",152.9,134.591133004926
"X1456",153,134.802955665025
"X1457",153.1,136.807881773399
"X1458",153.2,139.054187192118
"X1459",153.3,135.684729064039
"X1460",153.4,137.256157635468
"X1461",153.5,139.532019704434
"X1462",153.6,139.911330049261
"X1463",153.7,138.665024630542
"X1464",153.8,138.315270935961
"X1465",153.9,139.995073891626
"X1466",154,143.344827586207
"X1467",154.1,148.290640394089
"X1468",154.2,140.793103448276
"X1469",154.3,138.975369458128
"X1470",154.4,140.320197044335
"X1471",154.5,139.541871921182
"X1472",154.6,138.049261083744
"X1473",154.7,138.07881773399
"X1474",154.8,139.472906403941
"X1475",154.9,137.911330049261
"X1476",155,140.807881773399
"X1477",155.1,139.980295566502
"X1478",155.2,140.133004926108
"X1479",155.3,144.743842364532
"X1480",155.4,143.586206896552
"X1481",155.5,144.64039408867
"X1482",155.6,143.556650246305
"X1483",155.7,146.985221674877
"X1484",155.8,146.610837438424
"X1485",155.9,142.788177339901
"X1486",156,143.591133004926
"X1487",156.1,140.600985221675
